CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,FIRST_NAME,GENDER_TOTAL_COUNT,GENDER_TOTAL_PERCENTAGE,GENDER_TOTAL_RANK,MEN+_COUNT,MEN+_PERCENTAGE,MEN+_RANK,MEN+_SYMBOL,WOMEN+_COUNT,WOMEN+_PERCENTAGE,WOMEN+_RANK,WOMEN+_SYMBOL
2021,"2021A000011124","01","Country","Canada","SAMARA",1855,0.0062,2144,,,,"...",1825,0.0122,1128,""
2021,"2021A000011124","01","Country","Canada","SAMATHA",410,0.0014,6724,,,,"...",395,0.0026,3821,""
2021,"2021A000011124","01","Country","Canada","SAMEER",1740,0.0058,2266,1680,0.0113,1003,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAMEERA",500,0.0017,5869,,,,"...",460,0.0031,3382,""
2021,"2021A000011124","01","Country","Canada","SAMEH",545,0.0018,5503,480,0.0032,2720,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAMER",1580,0.0053,2441,1495,0.0101,1117,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAMI",3675,0.0123,1303,3515,0.0236,597,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAMIA",2720,0.0091,1632,,,,"...",2645,0.0177,893,""
2021,"2021A000011124","01","Country","Canada","SAMIHA",365,0.0012,7283,,,,"...",365,0.0024,4052,""
2021,"2021A000011124","01","Country","Canada","SAMINA",1200,0.004,2945,,,,"...",1185,0.0079,1567,""
2021,"2021A000011124","01","Country","Canada","SAMIR",3940,0.0132,1238,3905,0.0263,559,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAMIRA",3715,0.0125,1296,,,,"...",3685,0.0247,687,""
2021,"2021A000011124","01","Country","Canada","SAMIYA",280,0.0009,8758,,,,"...",275,0.0018,4962,""
2021,"2021A000011124","01","Country","Canada","SAMMY",1750,0.0059,2248,1470,0.0099,1128,"",280,0.0019,4898,""
2021,"2021A000011124","01","Country","Canada","SAMPSON",365,0.0012,7283,260,0.0017,4270,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAMRA",500,0.0017,5869,,,,"...",390,0.0026,3860,""
2021,"2021A000011124","01","Country","Canada","SAMREEN",505,0.0017,5826,,,,"...",475,0.0032,3314,""
2021,"2021A000011124","01","Country","Canada","SAMSON",1945,0.0065,2074,1825,0.0123,931,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAMUAL",450,0.0015,6298,430,0.0029,2941,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAMUEL",64440,0.2163,53,64160,0.4315,30,"",275,0.0018,4962,""
2021,"2021A000011124","01","Country","Canada","SAMUELLE",595,0.002,5111,,,,"...",565,0.0038,2872,""
2021,"2021A000011124","01","Country","Canada","SAMY",1875,0.0063,2129,1740,0.0117,964,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAN",1045,0.0035,3278,635,0.0043,2202,"",410,0.0027,3701,""
2021,"2021A000011124","01","Country","Canada","SANA",3305,0.0111,1402,,,,"...",3205,0.0215,762,""
2021,"2021A000011124","01","Country","Canada","SANAA",1255,0.0042,2847,,,,"...",1215,0.0081,1539,""
2021,"2021A000011124","01","Country","Canada","SANAM",580,0.0019,5229,,,,"...",460,0.0031,3382,""
2021,"2021A000011124","01","Country","Canada","SANAZ",625,0.0021,4933,,,,"...",595,0.004,2756,""
2021,"2021A000011124","01","Country","Canada","SANDA",360,0.0012,7358,,,,"...",340,0.0023,4241,""
2021,"2021A000011124","01","Country","Canada","SANDEEP",6415,0.0215,872,3215,0.0216,623,"",3205,0.0215,762,""
2021,"2021A000011124","01","Country","Canada","SANDHYA",620,0.0021,4970,,,,"...",615,0.0041,2687,""
2021,"2021A000011124","01","Country","Canada","SANDI",1270,0.0043,2825,,,,"...",1205,0.0081,1551,""
2021,"2021A000011124","01","Country","Canada","SANDIE",525,0.0018,5682,,,,"...",510,0.0034,3133,""
2021,"2021A000011124","01","Country","Canada","SANDIP",470,0.0016,6111,305,0.0021,3775,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SANDOR",690,0.0023,4551,660,0.0044,2138,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SANDRA",78495,0.2634,37,,,,"...",78335,0.5247,13,""
2021,"2021A000011124","01","Country","Canada","SANDRINE",4390,0.0147,1145,,,,"...",4380,0.0293,605,""
2021,"2021A000011124","01","Country","Canada","SANDRO",1295,0.0043,2788,1285,0.0086,1261,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SANDY",8520,0.0286,703,1470,0.0099,1128,"",7050,0.0472,405,""
2021,"2021A000011124","01","Country","Canada","SANFORD",305,0.001,8273,255,0.0017,4330,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SANG",1870,0.0063,2132,1405,0.0095,1176,"",465,0.0031,3359,""
2021,"2021A000011124","01","Country","Canada","SANGEETA",630,0.0021,4897,,,,"...",625,0.0042,2645,""
2021,"2021A000011124","01","Country","Canada","SANGEETHA",280,0.0009,8758,,,,"...",275,0.0018,4962,""
2021,"2021A000011124","01","Country","Canada","SANGITA",340,0.0011,7662,,,,"...",340,0.0023,4241,""
2021,"2021A000011124","01","Country","Canada","SANIA",635,0.0021,4862,,,,"...",615,0.0041,2687,""
2021,"2021A000011124","01","Country","Canada","SANJA",690,0.0023,4551,,,,"...",670,0.0045,2478,""
2021,"2021A000011124","01","Country","Canada","SANJANA",540,0.0018,5548,,,,"...",525,0.0035,3052,""
2021,"2021A000011124","01","Country","Canada","SANJAY",1815,0.0061,2188,1790,0.012,942,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SANJEEV",990,0.0033,3440,975,0.0066,1579,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SANJIV",300,0.001,8358,285,0.0019,3978,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SANTA",535,0.0018,5597,,,,"...",470,0.0031,3338,""
2021,"2021A000011124","01","Country","Canada","SANTANA",620,0.0021,4970,,,,"...",490,0.0033,3240,""
2021,"2021A000011124","01","Country","Canada","SANTE",275,0.0009,8885,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SANTHOSH",295,0.001,8460,285,0.0019,3978,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SANTIAGO",3005,0.0101,1503,2945,0.0198,655,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SANTINA",655,0.0022,4739,,,,"...",645,0.0043,2556,""
2021,"2021A000011124","01","Country","Canada","SANTINO",740,0.0025,4339,730,0.0049,1978,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SANTO",580,0.0019,5229,555,0.0037,2438,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SANTOKH",560,0.0019,5382,485,0.0033,2699,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SANTOS",880,0.003,3774,545,0.0037,2477,"",335,0.0022,4298,""
2021,"2021A000011124","01","Country","Canada","SANYA",355,0.0012,7443,,,,"...",335,0.0022,4298,""
2021,"2021A000011124","01","Country","Canada","SAOIRSE",395,0.0013,6924,,,,"...",390,0.0026,3860,""
2021,"2021A000011124","01","Country","Canada","SAPNA",615,0.0021,4993,,,,"...",595,0.004,2756,""
2021,"2021A000011124","01","Country","Canada","SAQIB",350,0.0012,7507,325,0.0022,3600,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SARA",36960,0.124,150,,,,"...",36780,0.2463,70,""
2021,"2021A000011124","01","Country","Canada","SARABJEET",355,0.0012,7443,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SARABJIT",1185,0.004,2973,455,0.0031,2838,"",735,0.0049,2292,""
2021,"2021A000011124","01","Country","Canada","SARA-EVE",265,0.0009,9108,,,,"...",260,0.0017,5174,""
2021,"2021A000011124","01","Country","Canada","SARAH",99700,0.3346,18,370,0.0025,3264,"",99330,0.6653,5,""
2021,"2021A000011124","01","Country","Canada","SARAH-EVE",635,0.0021,4862,,,,"...",630,0.0042,2625,""
2021,"2021A000011124","01","Country","Canada","SARAH-JADE",285,0.001,8652,,,,"...",285,0.0019,4835,""
2021,"2021A000011124","01","Country","Canada","SARAH-JANE",380,0.0013,7091,,,,"...",380,0.0025,3926,""
2021,"2021A000011124","01","Country","Canada","SARAH-JEANNE",315,0.0011,8080,,,,"...",310,0.0021,4548,""
2021,"2021A000011124","01","Country","Canada","SARAH-MAUDE",1295,0.0043,2788,,,,"...",1290,0.0086,1471,""
2021,"2021A000011124","01","Country","Canada","SARAI",405,0.0014,6789,,,,"...",345,0.0023,4205,""
2021,"2021A000011124","01","Country","Canada","SARA-MAUDE",500,0.0017,5869,,,,"...",495,0.0033,3211,""
2021,"2021A000011124","01","Country","Canada","SARAN",630,0.0021,4897,,,,"...",435,0.0029,3537,""
2021,"2021A000011124","01","Country","Canada","SARBJEET",530,0.0018,5645,,,,"...",375,0.0025,3960,""
2021,"2021A000011124","01","Country","Canada","SARBJIT",1900,0.0064,2108,700,0.0047,2046,"",1200,0.008,1557,""
2021,"2021A000011124","01","Country","Canada","SARDAR",285,0.001,8652,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SARGUN",340,0.0011,7662,,,,"...",310,0.0021,4548,""
2021,"2021A000011124","01","Country","Canada","SARI",615,0.0021,4993,,,,"...",470,0.0031,3338,""
2021,"2021A000011124","01","Country","Canada","SARIKA",310,0.001,8181,,,,"...",310,0.0021,4548,""
2021,"2021A000011124","01","Country","Canada","SARINA",1320,0.0044,2756,,,,"...",1305,0.0087,1455,""
2021,"2021A000011124","01","Country","Canada","SARITA",785,0.0026,4121,,,,"...",770,0.0052,2213,""
2021,"2021A000011124","01","Country","Canada","SARKIS",520,0.0017,5720,495,0.0033,2650,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SARMAD",255,0.0009,9306,250,0.0017,4378,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAROJ",500,0.0017,5869,,,,"...",425,0.0028,3594,""
2021,"2021A000011124","01","Country","Canada","SARON",255,0.0009,9306,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SARRA",710,0.0024,4468,,,,"...",680,0.0046,2447,""
2021,"2021A000011124","01","Country","Canada","SARTAJ",320,0.0011,7980,305,0.0021,3775,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SARWAN",360,0.0012,7358,320,0.0022,3650,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAŠA",505,0.0017,5826,440,0.003,2901,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SASAN",260,0.0009,9211,250,0.0017,4378,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SASCHA",460,0.0015,6195,270,0.0018,4148,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SASHA",5405,0.0181,971,1455,0.0098,1142,"",3955,0.0265,649,""
2021,"2021A000011124","01","Country","Canada","SASKIA",710,0.0024,4468,,,,"...",700,0.0047,2392,""
2021,"2021A000011124","01","Country","Canada","SATBIR",290,0.001,8548,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SATINDER",1210,0.0041,2925,540,0.0036,2488,"",670,0.0045,2478,""
2021,"2021A000011124","01","Country","Canada","SATISH",660,0.0022,4704,630,0.0042,2213,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SATNAM",1725,0.0058,2274,1390,0.0093,1190,"",335,0.0022,4298,""
2021,"2021A000011124","01","Country","Canada","SATPAL",465,0.0016,6146,335,0.0023,3520,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SATVINDER",315,0.0011,8080,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SATVIR",450,0.0015,6298,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SATWANT",870,0.0029,3808,300,0.002,3825,"",570,0.0038,2855,""
2021,"2021A000011124","01","Country","Canada","SATWINDER",925,0.0031,3628,470,0.0032,2768,"",450,0.003,3440,""
2021,"2021A000011124","01","Country","Canada","SATYA",545,0.0018,5503,,,,"...",310,0.0021,4548,""
2021,"2021A000011124","01","Country","Canada","SAU",2230,0.0075,1856,,,,"...",1990,0.0133,1067,""
2021,"2021A000011124","01","Country","Canada","SAUL",1135,0.0038,3079,1110,0.0075,1407,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAUNDRA",415,0.0014,6675,,,,"...",400,0.0027,3781,""
2021,"2021A000011124","01","Country","Canada","SAURABH",720,0.0024,4428,715,0.0048,2011,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAVANA",465,0.0016,6146,,,,"...",445,0.003,3476,""
2021,"2021A000011124","01","Country","Canada","SAVANAH",720,0.0024,4428,,,,"...",710,0.0048,2364,""
2021,"2021A000011124","01","Country","Canada","SAVANNA",1560,0.0052,2459,,,,"...",1540,0.0103,1290,""
2021,"2021A000011124","01","Country","Canada","SAVANNAH",6470,0.0217,865,,,,"...",6440,0.0431,442,""
2021,"2021A000011124","01","Country","Canada","SAVERIO",695,0.0023,4531,685,0.0046,2074,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAVIO",265,0.0009,9108,265,0.0018,4207,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAVITA",560,0.0019,5382,,,,"...",550,0.0037,2935,""
2021,"2021A000011124","01","Country","Canada","SAVITRI",460,0.0015,6195,,,,"...",455,0.003,3414,""
2021,"2021A000011124","01","Country","Canada","SAWSAN",540,0.0018,5548,,,,"...",510,0.0034,3133,""
2021,"2021A000011124","01","Country","Canada","SAWYER",5635,0.0189,951,4320,0.0291,516,"",1310,0.0088,1449,""
2021,"2021A000011124","01","Country","Canada","SAY",300,0.001,8358,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SAYED",1190,0.004,2966,1145,0.0077,1370,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SCARLET",1045,0.0035,3278,,,,"...",1035,0.0069,1731,""
2021,"2021A000011124","01","Country","Canada","SCARLETT",6370,0.0214,875,,,,"...",6340,0.0425,450,""
2021,"2021A000011124","01","Country","Canada","SCARLETTE",400,0.0013,6860,,,,"...",400,0.0027,3781,""
2021,"2021A000011124","01","Country","Canada","SCHNEIDER",255,0.0009,9306,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SCOT",770,0.0026,4184,760,0.0051,1919,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SCOTT",54985,0.1845,76,54290,0.3652,45,"",700,0.0047,2392,""
2021,"2021A000011124","01","Country","Canada","SCOTTIE",250,0.0008,9426,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SCOTTY",310,0.001,8181,275,0.0018,4079,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SE",550,0.0018,5458,290,0.002,3930,"",255,0.0017,5232,""
2021,"2021A000011124","01","Country","Canada","SEAMUS",1145,0.0038,3054,1130,0.0076,1390,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SEAN",38305,0.1285,142,37955,0.2553,76,"",350,0.0023,4165,""
2021,"2021A000011124","01","Country","Canada","SEANA",410,0.0014,6724,,,,"...",360,0.0024,4093,""
2021,"2021A000011124","01","Country","Canada","SEANNA",460,0.0015,6195,,,,"...",450,0.003,3440,""
2021,"2021A000011124","01","Country","Canada","SEBASTIAN",12500,0.0419,505,12430,0.0836,235,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SEBASTIANO",510,0.0017,5792,500,0.0034,2635,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SEBASTIEN",29265,0.0982,207,29210,0.1965,108,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SEDIGHEH",280,0.0009,8758,,,,"...",280,0.0019,4898,""
2021,"2021A000011124","01","Country","Canada","SEE",335,0.0011,7742,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SEEMA",1920,0.0064,2096,,,,"...",1875,0.0126,1107,""
2021,"2021A000011124","01","Country","Canada","SEERAT",795,0.0027,4071,,,,"...",775,0.0052,2198,""
2021,"2021A000011124","01","Country","Canada","SEHAJ",820,0.0028,3987,370,0.0025,3264,"",450,0.003,3440,""
2021,"2021A000011124","01","Country","Canada","SEJAL",425,0.0014,6565,,,,"...",400,0.0027,3781,""
2021,"2021A000011124","01","Country","Canada","SELAH",375,0.0013,7153,,,,"...",370,0.0025,4004,""
2021,"2021A000011124","01","Country","Canada","SELAM",295,0.001,8460,,,,"...",270,0.0018,5051,""
2021,"2021A000011124","01","Country","Canada","SELAMAWIT",290,0.001,8548,,,,"...",290,0.0019,4770,""
2021,"2021A000011124","01","Country","Canada","SELENA",4995,0.0168,1021,,,,"...",4975,0.0333,536,""
2021,"2021A000011124","01","Country","Canada","SELENE",515,0.0017,5753,,,,"...",505,0.0034,3168,""
2021,"2021A000011124","01","Country","Canada","SELIM",405,0.0014,6789,350,0.0024,3390,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SELIN",255,0.0009,9306,,,,"...",255,0.0017,5232,""
2021,"2021A000011124","01","Country","Canada","SELINA",2810,0.0094,1585,,,,"...",2800,0.0188,847,""
2021,"2021A000011124","01","Country","Canada","SELMA",1435,0.0048,2582,,,,"...",1420,0.0095,1365,""
2021,"2021A000011124","01","Country","Canada","SELWYN",315,0.0011,8080,300,0.002,3825,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SEN",510,0.0017,5792,350,0.0024,3390,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SENA",410,0.0014,6724,,,,"...",320,0.0021,4443,""
2021,"2021A000011124","01","Country","Canada","SENAIT",420,0.0014,6610,,,,"...",390,0.0026,3860,""
2021,"2021A000011124","01","Country","Canada","SENG",325,0.0011,7901,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SEO",290,0.001,8548,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SEON",275,0.0009,8885,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SEONG",395,0.0013,6924,265,0.0018,4207,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SEPEHR",430,0.0014,6516,425,0.0029,2963,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SEPHORA",270,0.0009,9003,,,,"...",270,0.0018,5051,""
2021,"2021A000011124","01","Country","Canada","SEPIDEH",630,0.0021,4897,,,,"...",625,0.0042,2645,""
2021,"2021A000011124","01","Country","Canada","SERA",445,0.0015,6348,,,,"...",380,0.0025,3926,""
2021,"2021A000011124","01","Country","Canada","SERAFINA",490,0.0016,5940,,,,"...",485,0.0032,3271,""
2021,"2021A000011124","01","Country","Canada","SERENA",6440,0.0216,868,,,,"...",6400,0.0429,447,""
2021,"2021A000011124","01","Country","Canada","SERENE",530,0.0018,5645,,,,"...",485,0.0032,3271,""
2021,"2021A000011124","01","Country","Canada","SERENITY",1570,0.0053,2452,,,,"...",1560,0.0104,1277,""
2021,"2021A000011124","01","Country","Canada","SERGE",31640,0.1062,187,31510,0.2119,98,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SERGEI",770,0.0026,4184,770,0.0052,1897,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SERGEY",1505,0.0051,2503,1495,0.0101,1117,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SERGII",325,0.0011,7901,325,0.0022,3600,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SERGIO",4290,0.0144,1169,4280,0.0288,524,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SERGIU",450,0.0015,6298,450,0.003,2862,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SERGIY",610,0.002,5025,615,0.0041,2258,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SERGUEI",585,0.002,5188,580,0.0039,2356,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SERHIY",255,0.0009,9306,250,0.0017,4378,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SERINA",630,0.0021,4897,,,,"...",610,0.0041,2704,""
2021,"2021A000011124","01","Country","Canada","SETH",6980,0.0234,811,6920,0.0465,380,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SEUNG",1145,0.0038,3054,750,0.005,1933,"",390,0.0026,3860,""
2021,"2021A000011124","01","Country","Canada","SEVERINE",335,0.0011,7742,,,,"...",335,0.0022,4298,""
2021,"2021A000011124","01","Country","Canada","SEYED",2640,0.0089,1679,2615,0.0176,728,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SEYEDEH",600,0.002,5083,,,,"...",600,0.004,2742,""
2021,"2021A000011124","01","Country","Canada","SEYMOUR",400,0.0013,6860,325,0.0022,3600,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SH",270,0.0009,9003,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHA",390,0.0013,6987,,,,"...",295,0.002,4730,""
2021,"2021A000011124","01","Country","Canada","SHAAN",910,0.0031,3686,740,0.005,1948,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHABANA",840,0.0028,3919,,,,"...",820,0.0055,2114,""
2021,"2021A000011124","01","Country","Canada","SHABBIR",315,0.0011,8080,300,0.002,3825,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHABNAM",1025,0.0034,3332,,,,"...",1005,0.0067,1777,""
2021,"2021A000011124","01","Country","Canada","SHAD",285,0.001,8652,265,0.0018,4207,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHADI",855,0.0029,3849,440,0.003,2901,"",415,0.0028,3671,""
2021,"2021A000011124","01","Country","Canada","SHADY",365,0.0012,7283,295,0.002,3883,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAE",1070,0.0036,3214,300,0.002,3825,"",770,0.0052,2213,""
2021,"2021A000011124","01","Country","Canada","SHAELYN",775,0.0026,4162,,,,"...",765,0.0051,2225,""
2021,"2021A000011124","01","Country","Canada","SHAELYNN",370,0.0012,7213,,,,"...",365,0.0024,4052,""
2021,"2021A000011124","01","Country","Canada","SHAFIQ",290,0.001,8548,265,0.0018,4207,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAGUFTA",405,0.0014,6789,,,,"...",405,0.0027,3739,""
2021,"2021A000011124","01","Country","Canada","SHAH",1330,0.0045,2744,875,0.0059,1698,"",455,0.003,3414,""
2021,"2021A000011124","01","Country","Canada","SHAHAB",465,0.0016,6146,440,0.003,2901,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAHAD",255,0.0009,9306,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAHANA",275,0.0009,8885,,,,"...",275,0.0018,4962,""
2021,"2021A000011124","01","Country","Canada","SHAHBAZ",330,0.0011,7827,310,0.0021,3729,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAHD",315,0.0011,8080,,,,"...",310,0.0021,4548,""
2021,"2021A000011124","01","Country","Canada","SHAHED",300,0.001,8358,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAHEEN",770,0.0026,4184,,,,"...",585,0.0039,2794,""
2021,"2021A000011124","01","Country","Canada","SHAHEER",375,0.0013,7153,350,0.0024,3390,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAHID",1195,0.004,2955,1070,0.0072,1455,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAHIDA",685,0.0023,4577,,,,"...",680,0.0046,2447,""
2021,"2021A000011124","01","Country","Canada","SHAHIN",885,0.003,3759,490,0.0033,2675,"",390,0.0026,3860,""
2021,"2021A000011124","01","Country","Canada","SHAHLA",675,0.0023,4627,,,,"...",670,0.0045,2478,""
2021,"2021A000011124","01","Country","Canada","SHAHNAZ",1000,0.0034,3410,,,,"...",980,0.0066,1820,""
2021,"2021A000011124","01","Country","Canada","SHAHRAM",640,0.0021,4829,615,0.0041,2258,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAHRIAR",325,0.0011,7901,315,0.0021,3697,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAHRZAD",490,0.0016,5940,,,,"...",485,0.0032,3271,""
2021,"2021A000011124","01","Country","Canada","SHAHZAD",645,0.0022,4804,555,0.0037,2438,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAI",375,0.0013,7153,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAIKH",390,0.0013,6987,280,0.0019,4031,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAILA",380,0.0013,7091,,,,"...",370,0.0025,4004,""
2021,"2021A000011124","01","Country","Canada","SHAIMA",280,0.0009,8758,,,,"...",275,0.0018,4962,""
2021,"2021A000011124","01","Country","Canada","SHAINA",925,0.0031,3628,,,,"...",910,0.0061,1944,""
2021,"2021A000011124","01","Country","Canada","SHAISTA",460,0.0015,6195,,,,"...",465,0.0031,3359,""
2021,"2021A000011124","01","Country","Canada","SHAKEEL",395,0.0013,6924,380,0.0026,3195,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAKILA",395,0.0013,6924,,,,"...",395,0.0026,3821,""
2021,"2021A000011124","01","Country","Canada","SHAKIRA",450,0.0015,6298,,,,"...",440,0.0029,3507,""
2021,"2021A000011124","01","Country","Canada","SHALINI",885,0.003,3759,,,,"...",875,0.0059,2004,""
2021,"2021A000011124","01","Country","Canada","SHALOM",475,0.0016,6066,265,0.0018,4207,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAM",770,0.0026,4184,250,0.0017,4378,"",520,0.0035,3078,""
2021,"2021A000011124","01","Country","Canada","SHAMA",700,0.0023,4516,,,,"...",635,0.0043,2608,""
2021,"2021A000011124","01","Country","Canada","SHAMAR",375,0.0013,7153,315,0.0021,3697,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAMIM",1055,0.0035,3252,,,,"...",870,0.0058,2012,""
2021,"2021A000011124","01","Country","Canada","SHAMS",465,0.0016,6146,,,,"...",255,0.0017,5232,""
2021,"2021A000011124","01","Country","Canada","SHAMSHER",440,0.0015,6395,405,0.0027,3064,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAMUS",440,0.0015,6395,425,0.0029,2963,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHAN",1990,0.0067,2032,910,0.0061,1659,"",1075,0.0072,1689,""
2021,"2021A000011124","01","Country","Canada","SHANA",1675,0.0056,2338,,,,"...",1640,0.011,1228,""
2021,"2021A000011124","01","Country","Canada","SHANAE",270,0.0009,9003,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHANAYA",545,0.0018,5503,,,,"...",545,0.0037,2955,""
2021,"2021A000011124","01","Country","Canada","SHANDA",365,0.0012,7283,,,,"...",355,0.0024,4128,""
2021,"2021A000011124","01","Country","Canada","SHANE",19935,0.0669,321,19525,0.1313,155,"",410,0.0027,3701,""
2021,"2021A000011124","01","Country","Canada","SHANEL",390,0.0013,6987,,,,"...",320,0.0021,4443,""
2021,"2021A000011124","01","Country","Canada","SHANELLE",655,0.0022,4739,,,,"...",655,0.0044,2521,""
2021,"2021A000011124","01","Country","Canada","SHANG",450,0.0015,6298,310,0.0021,3729,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHANI",490,0.0016,5940,,,,"...",435,0.0029,3537,""
2021,"2021A000011124","01","Country","Canada","SHANIA",1630,0.0055,2380,,,,"...",1605,0.0107,1244,""
2021,"2021A000011124","01","Country","Canada","SHANICE",735,0.0025,4357,,,,"...",710,0.0048,2364,""
2021,"2021A000011124","01","Country","Canada","SHANIE",390,0.0013,6987,,,,"...",355,0.0024,4128,""
2021,"2021A000011124","01","Country","Canada","SHANIKA",340,0.0011,7662,,,,"...",335,0.0022,4298,""
2021,"2021A000011124","01","Country","Canada","SHANN",695,0.0023,4531,475,0.0032,2741,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","SHANNA",1785,0.006,2213,,,,"...",1765,0.0118,1156,""
